kingdom,phylum,class,order,family,genus,species,iucn_redlist_id,iucn_redlist_category,common_name_en,common_name_fr,common_name_sp,country_distribution
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,longimanus,39374,VU,"Brown Milbert's Sand Bar Shark","Aileron Blanc Du Large",Cazón,"[""ALB"",""DZA"",""ASM"",""AGO"",""AIA"",""ATG"",""ARG"",""ABW"",""AUS"",""BHS"",""BGD"",""BRB"",""BLZ"",""BRA"",""IOT"",""VGB"",""BRN"",""KHM"",""CMR"",""CAN"",""CYM"",""CHL"",""CHN"",""CXR"",""CCK"",""COL"",""COM"",""COK"",""CRI"",""HRV"",""CUB"",""CYP"",""CIV"",""COD"",""DJI"",""DOM"",""ECU"",""EGY"",""SLV"",""GNQ"",""FSM"",""FJI"",""FRA"",""GUF"",""PYF"",""ATF"",""GAB"",""GMB"",""GHA"",""GIB"",""GRC"",""GRD"",""GLP"",""GUM"",""GTM"",""GIN"",""GNB"",""GUY"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""ITA"",""JAM"",""JPN"",""JOR"",""KEN"",""KIR"",""LBN"",""LBR"",""LBY"",""MDG"",""MYS"",""MDV"",""MLT"",""MHL"",""MTQ"",""MRT"",""MUS"",""MYT"",""MEX"",""MCO"",""MAR"",""MOZ"",""MMR"",""NCL"",""NZL"",""NIC"",""NGA"",""NIU"",""NFK"",""MNP"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PER"",""PHL"",""PCN"",""PRT"",""PRI"",""COG"",""REU"",""KNA"",""LCA"",""VCT"",""WSM"",""STP"",""SAU"",""SEN"",""SYC"",""SLE"",""SVN"",""SLB"",""ZAF"",""ESP"",""LKA"",""SDN"",""SUR"",""SYR"",""TWN"",""THA"",""TLS"",""TGO"",""TON"",""TTO"",""TUN"",""TUR"",""TCA"",""TUV"",""VIR"",""ARE"",""GBR"",""TZA"",""USA"",""UMI"",""URY"",""VUT"",""VEN"",""VNM"",""ESH"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,plumbeus,3853,VU,"Brown Shark","Petit Chien Bleu",Arenero,"[""ALB"",""DZA"",""ABW"",""AUS"",""BHS"",""BHR"",""BLZ"",""BRA"",""BRN"",""KHM"",""CMR"",""CYM"",""CHN"",""COL"",""CRI"",""HRV"",""CUB"",""CYP"",""PRK"",""COD"",""DJI"",""DOM"",""ECU"",""EGY"",""GNQ"",""FRA"",""ATF"",""GAB"",""GMB"",""GIB"",""GRC"",""GTM"",""GNB"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""ITA"",""JAM"",""JPN"",""JOR"",""KEN"",""KWT"",""LBN"",""LBY"",""MDG"",""MYS"",""MLT"",""MUS"",""MEX"",""MCO"",""MAR"",""MOZ"",""NCL"",""NIC"",""NGA"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PHL"",""PRT"",""PRI"",""QAT"",""COG"",""KOR"",""REU"",""SAU"",""SEN"",""SYC"",""SVN"",""ZAF"",""ESP"",""SDN"",""SYR"",""TWN"",""THA"",""TUN"",""TUR"",""TCA"",""ARE"",""GBR"",""TZA"",""USA"",""UMI"",""URY"",""VEN"",""VNM"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Carcharias,taurus,3854,VU,"Blue Nurse Sand Tiger","Chien De Mer",Bacota,"[""ALB"",""DZA"",""AGO"",""ARG"",""AUS"",""BHS"",""BGD"",""BRA"",""BRN"",""KHM"",""CMR"",""CHN"",""HRV"",""CIV"",""PRK"",""EGY"",""GNQ"",""FRA"",""GMB"",""GHA"",""GIB"",""GRC"",""HKG"",""IND"",""IDN"",""ITA"",""JPN"",""JOR"",""LBY"",""MYS"",""MLT"",""MRT"",""MEX"",""MCO"",""MAR"",""MOZ"",""MMR"",""NAM"",""NGA"",""PAK"",""PRT"",""KOR"",""SAU"",""SEN"",""SVN"",""ZAF"",""ESP"",""SDN"",""TWN"",""THA"",""TGO"",""TUN"",""GBR"",""TZA"",""USA"",""URY"",""VNM"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Carcharodon,carcharias,3855,VU,"Great White Shark","Grand Requin Blanc",Africano,"[""ALB"",""DZA"",""ASM"",""AGO"",""AIA"",""ATG"",""ARG"",""ABW"",""AUS"",""BHS"",""BHR"",""BGD"",""BRB"",""BLZ"",""BRA"",""IOT"",""VGB"",""BRN"",""KHM"",""CMR"",""CAN"",""CYM"",""CHL"",""CHN"",""CXR"",""CCK"",""COL"",""COM"",""COK"",""CRI"",""HRV"",""CUB"",""CYP"",""CIV"",""PRK"",""COD"",""DJI"",""DOM"",""ECU"",""EGY"",""SLV"",""GNQ"",""FLK"",""FSM"",""FJI"",""FRA"",""GUF"",""PYF"",""ATF"",""GAB"",""GMB"",""GHA"",""GIB"",""GRC"",""GRD"",""GLP"",""GUM"",""GTM"",""GIN"",""GNB"",""GUY"",""HND"",""HKG"",""IND"",""IDN"",""IRN"",""ITA"",""JAM"",""JPN"",""JOR"",""KEN"",""KIR"",""KWT"",""LBN"",""LBR"",""LBY"",""MDG"",""MYS"",""MDV"",""MLT"",""MHL"",""MTQ"",""MRT"",""MUS"",""MYT"",""MEX"",""MCO"",""MAR"",""MOZ"",""MMR"",""NAM"",""NCL"",""NZL"",""NIC"",""NGA"",""NIU"",""NFK"",""MNP"",""OMN"",""PAK"",""PLW"",""PAN"",""PNG"",""PER"",""PHL"",""PCN"",""PRT"",""PRI"",""QAT"",""COG"",""KOR"",""RUS"",""REU"",""SHN"",""KNA"",""LCA"",""VCT"",""SPM"",""WSM"",""STP"",""SAU"",""SEN"",""SYC"",""SLE"",""SVN"",""SLB"",""ZAF"",""ESP"",""LKA"",""SDN"",""SUR"",""SYR"",""TWN"",""THA"",""TLS"",""TGO"",""TON"",""TTO"",""TUN"",""TUR"",""TCA"",""TUV"",""VIR"",""ARE"",""GBR"",""TZA"",""USA"",""UMI"",""URY"",""VUT"",""VEN"",""VNM"",""ESH"",""YEM""]"
Animalia,Chordata,Chondrichthyes,Lamniformes,Cetorhinidae,Cetorhinus,maximus,4292,VU,"Basking Shark",,Colayo,"[""ALB"",""DZA"",""AGO"",""ARG"",""AUS"",""BHS"",""BEL"",""BRA"",""CAN"",""CHL"",""CHN"",""COL"",""HRV"",""CYP"",""PRK"",""DNK"",""ECU"",""EGY"",""FLK"",""FRO"",""FRA"",""GMB"",""DEU"",""GIB"",""GRC"",""GIN"",""GNB"",""ISL"",""IRL"",""IMN"",""ITA"",""JPN"",""LBN"",""LBY"",""MLT"",""MRT"",""MEX"",""MCO"",""MAR"",""NAM"",""NLD"",""NZL"",""NFK"",""MNP"",""NOR"",""PER"",""PHL"",""PCN"",""PRT"",""KOR"",""RUS"",""SHN"",""SPM"",""SEN"",""SVN"",""ZAF"",""ESP"",""SWE"",""SYR"",""TWN"",""TUN"",""TUR"",""GBR"",""USA"",""UMI"",""URY"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Galeorhinus,galeus,39352,VU,,Balestrine,Aceitero,"[""ALB"",""DZA"",""AGO"",""ARG"",""AUS"",""BEL"",""BRA"",""CMR"",""CAN"",""CHL"",""HRV"",""CYP"",""CIV"",""COD"",""DNK"",""EGY"",""GNQ"",""FRO"",""FRA"",""GAB"",""GMB"",""DEU"",""GHA"",""GIB"",""GRC"",""GIN"",""GNB"",""ISL"",""IRL"",""IMN"",""ITA"",""LBN"",""LBR"",""LBY"",""MLT"",""MRT"",""MEX"",""MCO"",""MAR"",""NAM"",""NLD"",""NZL"",""NGA"",""NOR"",""PER"",""PRT"",""COG"",""STP"",""SEN"",""SLE"",""SVN"",""ZAF"",""ESP"",""SWE"",""SYR"",""TGO"",""TUN"",""TUR"",""GBR"",""USA"",""URY"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Rajiformes,Gymnuridae,Gymnura,altavela,63153,VU,"Butterfly Ray","Choucka Bastarda",Manta,"[""ALB"",""DZA"",""ARG"",""BRA"",""CMR"",""HRV"",""CIV"",""EGY"",""GNQ"",""FRA"",""GAB"",""GMB"",""GHA"",""GIB"",""GRC"",""GIN"",""GNB"",""ITA"",""LBN"",""LBR"",""LBY"",""MRT"",""MEX"",""MCO"",""MAR"",""NGA"",""PRT"",""COG"",""STP"",""SEN"",""SLE"",""SVN"",""ESP"",""SYR"",""TGO"",""TUN"",""TUR"",""GBR"",""USA"",""URY"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Lamna,nasus,11200,VU,"Beaumaris Shark",Lamnie,Cailon,"[""ALB"",""DZA"",""ATA"",""ARG"",""AUS"",""BEL"",""BRA"",""CAN"",""CHL"",""HRV"",""CYP"",""DNK"",""EGY"",""EST"",""FLK"",""FRO"",""FIN"",""FRA"",""ATF"",""DEU"",""GIB"",""GRC"",""GRL"",""HMD"",""ISL"",""IRL"",""IMN"",""ITA"",""LVA"",""LBN"",""LBY"",""LTU"",""MLT"",""MCO"",""MAR"",""NAM"",""NLD"",""NZL"",""NFK"",""NOR"",""POL"",""PRT"",""RUS"",""SHN"",""SPM"",""SVN"",""ZAF"",""SGS"",""ESP"",""SJM"",""SWE"",""SYR"",""TUN"",""TUR"",""GBR"",""USA"",""URY""]"
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Leucoraja,fullonica,161461,VU,"Dun Cow",Cardeira,Cardaire,"[""ALB"",""DZA"",""DNK"",""FRO"",""FRA"",""GIB"",""GRC"",""ISL"",""IRL"",""IMN"",""ITA"",""MLT"",""MCO"",""MAR"",""NOR"",""PRT"",""RUS"",""ESP"",""SWE"",""TUN"",""GBR""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,mustelus,39358,VU,"Common Smoothhound","Chien De Mer","Boca Blanca","[""ALB"",""DZA"",""BEL"",""HRV"",""CYP"",""DNK"",""EGY"",""FRA"",""DEU"",""GIB"",""GRC"",""IRL"",""IMN"",""ITA"",""LBN"",""LBY"",""MLT"",""MCO"",""MAR"",""NLD"",""PRT"",""SVN"",""ESP"",""SYR"",""TUN"",""TUR"",""GBR""]"
Animalia,Chordata,Chondrichthyes,Lamniformes,Odontaspididae,Odontaspis,ferox,41876,VU,"Bigeye Sandtiger","Odontaspide Féroce",Salroig,"[""ALB"",""DZA"",""AUS"",""BHS"",""BRA"",""IOT"",""CHL"",""CCK"",""COL"",""CRI"",""HRV"",""CUB"",""CYP"",""ECU"",""EGY"",""FRA"",""GIB"",""GRC"",""GUM"",""IND"",""IDN"",""ITA"",""JPN"",""KEN"",""LBN"",""LBY"",""MDG"",""MDV"",""MLT"",""MEX"",""MCO"",""MAR"",""MOZ"",""NCL"",""NZL"",""MNP"",""PRT"",""SYC"",""SVN"",""ZAF"",""ESP"",""LKA"",""SYR"",""TWN"",""TLS"",""TUN"",""TUR"",""GBR"",""TZA"",""USA"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Squaliformes,Oxynotidae,Oxynotus,centrina,63141,VU,"Angular Rough Shark",Centrine,"Cerdo Marino","[""ALB"",""DZA"",""AGO"",""CMR"",""HRV"",""CYP"",""CIV"",""COD"",""EGY"",""GNQ"",""FRA"",""GAB"",""GHA"",""GIB"",""GRC"",""IRL"",""IMN"",""ITA"",""LBR"",""LBY"",""MLT"",""MRT"",""MCO"",""MAR"",""NAM"",""NGA"",""NOR"",""PRT"",""COG"",""STP"",""SEN"",""SLE"",""ZAF"",""ESP"",""TGO"",""TUN"",""TUR"",""GBR"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,zygaena,39388,VU,"Common Hammerhead",Cagnole,"Cabeza De Martillo","[""ALB"",""DZA"",""AIA"",""ATG"",""ARG"",""ABW"",""AUS"",""BHS"",""BHR"",""BRB"",""BRA"",""VGB"",""BRN"",""CMR"",""CAN"",""CHL"",""CHN"",""CXR"",""COL"",""CRI"",""HRV"",""CUB"",""CYP"",""CIV"",""PRK"",""DOM"",""ECU"",""EGY"",""GNQ"",""FRA"",""GUF"",""GAB"",""GMB"",""GHA"",""GIB"",""GRC"",""GRD"",""GLP"",""GIN"",""GNB"",""GUY"",""HKG"",""IND"",""IDN"",""IRL"",""IRN"",""ITA"",""JPN"",""KWT"",""LBN"",""LBY"",""MYS"",""MDV"",""MLT"",""MTQ"",""MRT"",""MEX"",""MCO"",""MAR"",""MOZ"",""MMR"",""NAM"",""NZL"",""NGA"",""PAN"",""PER"",""PHL"",""PRT"",""PRI"",""QAT"",""KOR"",""RUS"",""KNA"",""LCA"",""VCT"",""STP"",""SEN"",""SVN"",""ZAF"",""ESP"",""LKA"",""SUR"",""SYR"",""TWN"",""THA"",""TTO"",""TUN"",""TUR"",""TCA"",""VIR"",""ARE"",""GBR"",""USA"",""URY"",""VEN"",""VNM"",""ESH""]"
Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,acanthias,91209505,VU,,,,"[""ALB"",""DZA"",""ARG"",""AUS"",""BHS"",""BEL"",""CAN"",""CHL"",""HRV"",""CUB"",""CYP"",""DNK"",""EGY"",""EST"",""FLK"",""FRO"",""FIN"",""FRA"",""DEU"",""GIB"",""GRC"",""GRL"",""ISL"",""IRL"",""IMN"",""ITA"",""LVA"",""LBN"",""LBY"",""LTU"",""MLT"",""MCO"",""MAR"",""NAM"",""NLD"",""NZL"",""NOR"",""PER"",""POL"",""PRT"",""RUS"",""SPM"",""SVN"",""ZAF"",""ESP"",""SWE"",""SYR"",""TUN"",""TUR"",""GBR"",""USA"",""URY""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,shqipericus,58715,EN,"Albanian Water Frog",,,"[""ALB""]"
Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,epeiroticus,58592,VU,"Epirus Water Frog",,,"[""ALB"",""GRC""]"
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,mauretanicus,22728432,CR,"Balearic Shearwater","Puffin Des Baléares",,"[""ALB"",""DZA"",""AND"",""BEL"",""HRV"",""DNK"",""EGY"",""FRA"",""DEU"",""GIB"",""GRC"",""IRL"",""IMN"",""ITA"",""LBY"",""MLT"",""MCO"",""MAR"",""NLD"",""NOR"",""PRT"",""SVN"",""ESP"",""TUN"",""GBR""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,leucocephala,22679814,EN,"White Headed Duck","Erismature à Tête Blanche",Malvasía,"[""ALB"",""DZA"",""ARM"",""AZE"",""BGR"",""CHN"",""CYP"",""GEO"",""GRC"",""IND"",""IRQ"",""IRN"",""ISR"",""KAZ"",""KGZ"",""MNG"",""MAR"",""PSE"",""PAK"",""ROU"",""RUS"",""SAU"",""ESP"",""TJK"",""MKD"",""TUN"",""TUR"",""TKM"",""GBR"",""UZB""]"
Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,graeca,22678684,NT,"Rock Partridge","Perdrix Bartavelle","Perdiz Griega","[""ALB"",""AUT"",""BIH"",""BGR"",""HRV"",""FRA"",""DEU"",""GRC"",""ITA"",""LIE"",""MCO"",""ROU"",""SVN"",""CHE"",""MKD""]"
Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,pratensis,22718556,NT,"Meadow Pipit","Pipit Des Prés","Bisbita Común","[""ALB"",""DZA"",""ARM"",""AUT"",""AZE"",""BLR"",""BEL"",""BIH"",""BGR"",""HRV"",""CYP"",""CZE"",""DNK"",""EGY"",""EST"",""FRO"",""FIN"",""FRA"",""GEO"",""DEU"",""GIB"",""GRC"",""HUN"",""ISL"",""IRL"",""IRN"",""IMN"",""ISR"",""ITA"",""JOR"",""KWT"",""LVA"",""LBN"",""LBY"",""LTU"",""LUX"",""MLT"",""MRT"",""MCO"",""MAR"",""NLD"",""NOR"",""PSE"",""POL"",""PRT"",""MDA"",""ROU"",""RUS"",""SVK"",""SVN"",""ESP"",""SWE"",""CHE"",""SYR"",""TJK"",""MKD"",""TUN"",""TUR"",""TKM"",""UKR"",""GBR"",""UZB""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,nyroca,22680373,NT,"Ferruginous Duck","Fuligule Nyroca","Porrón Pardo","[""ALB"",""DZA"",""ARM"",""AUT"",""AZE"",""BHR"",""BGD"",""BLR"",""BIH"",""BGR"",""CMR"",""CAF"",""TCD"",""CHN"",""HRV"",""EGY"",""ERI"",""ETH"",""FRA"",""GMB"",""GEO"",""DEU"",""GRC"",""HUN"",""IND"",""IRQ"",""IRN"",""ISR"",""ITA"",""JOR"",""KAZ"",""KWT"",""KGZ"",""LVA"",""LBN"",""LIE"",""LTU"",""MLI"",""MRT"",""MCO"",""MNG"",""MAR"",""MMR"",""NPL"",""NER"",""NGA"",""PSE"",""OMN"",""PAK"",""POL"",""PRT"",""QAT"",""MDA"",""ROU"",""RUS"",""SAU"",""SEN"",""SVK"",""SVN"",""ESP"",""SDN"",""CHE"",""SYR"",""TJK"",""THA"",""MKD"",""TUN"",""TUR"",""TKM"",""UKR"",""ARE"",""UZB"",""VNM""]"
Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,ostralegus,22733462,NT,"Eurasian Oystercatcher","Huîtrier Pie","Ostrero Euroasiático","[""ALB"",""DZA"",""ARM"",""AZE"",""BHR"",""BGD"",""BLR"",""BEL"",""BEN"",""BGR"",""CHN"",""CIV"",""PRK"",""DNK"",""DJI"",""EGY"",""ERI"",""EST"",""FRO"",""FIN"",""FRA"",""GMB"",""GEO"",""DEU"",""GHA"",""GRC"",""GIN"",""GNB"",""HKG"",""ISL"",""IND"",""IRQ"",""IRL"",""IRN"",""IMN"",""ITA"",""JPN"",""KAZ"",""KEN"",""KWT"",""KGZ"",""LVA"",""LBR"",""LBY"",""LTU"",""MRT"",""MCO"",""MAR"",""NLD"",""NZL"",""NGA"",""NOR"",""OMN"",""PAK"",""POL"",""PRT"",""QAT"",""KOR"",""ROU"",""RUS"",""SAU"",""SEN"",""SLE"",""SVN"",""ESP"",""LKA"",""SDN"",""SWE"",""TJK"",""TGO"",""TUN"",""TUR"",""TKM"",""UKR"",""ARE"",""GBR"",""TZA"",""UZB"",""ESH""]"
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,limosa,22693150,NT,"Black Tailed Godwit","Barge à Queue Noire","Aguja Colinegra","[""ALB"",""DZA"",""AUS"",""AUT"",""BGD"",""BLR"",""BEL"",""BEN"",""BIH"",""BRN"",""BGR"",""BFA"",""BDI"",""CMR"",""TCD"",""CHN"",""HRV"",""CZE"",""CIV"",""COD"",""DNK"",""DJI"",""EGY"",""ERI"",""EST"",""ETH"",""FIN"",""FRA"",""GMB"",""DEU"",""GHA"",""GRC"",""GIN"",""GNB"",""HUN"",""ISL"",""IND"",""IDN"",""IRQ"",""IRL"",""IRN"",""ITA"",""KAZ"",""KEN"",""KWT"",""LVA"",""LBY"",""LTU"",""MYS"",""MLI"",""MRT"",""MCO"",""MNG"",""MAR"",""MMR"",""NPL"",""NLD"",""NCL"",""NER"",""NGA"",""NOR"",""PAK"",""PNG"",""PHL"",""POL"",""PRT"",""MDA"",""ROU"",""RUS"",""RWA"",""SEN"",""SLE"",""SGP"",""SVK"",""SLB"",""ESP"",""LKA"",""SDN"",""SWE"",""CHE"",""TWN"",""THA"",""MKD"",""TLS"",""TGO"",""TUN"",""TUR"",""UGA"",""UKR"",""GBR"",""TZA"",""VUT"",""ESH"",""ZMB""]"
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,milvus,22695072,NT,"Red Kite","Milan Royal","Milano Real","[""ALB"",""AND"",""AUT"",""BLR"",""BEL"",""BIH"",""BGR"",""HRV"",""CZE"",""DNK"",""EST"",""FRA"",""DEU"",""GRC"",""HUN"",""ITA"",""LVA"",""LTU"",""LUX"",""MCO"",""MAR"",""NLD"",""POL"",""PRT"",""MDA"",""ROU"",""RUS"",""SVK"",""ESP"",""SWE"",""CHE"",""MKD"",""TUN"",""UKR"",""GBR""]"
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,arquata,22693190,NT,Curlew,"Courlis Cendré","Zarapito Real","[""ALB"",""DZA"",""AGO"",""AUT"",""BHR"",""BGD"",""BLR"",""BEL"",""BEN"",""BIH"",""BWA"",""BRN"",""BGR"",""BDI"",""KHM"",""CMR"",""TCD"",""CHN"",""COM"",""HRV"",""CYP"",""CZE"",""CIV"",""COD"",""DNK"",""DJI"",""EGY"",""GNQ"",""ERI"",""EST"",""ETH"",""FRO"",""FIN"",""FRA"",""GAB"",""GMB"",""DEU"",""GHA"",""GIB"",""GRC"",""GUM"",""GIN"",""GNB"",""HKG"",""HUN"",""ISL"",""IND"",""IDN"",""IRQ"",""IRL"",""IRN"",""IMN"",""ITA"",""JPN"",""KAZ"",""KEN"",""KWT"",""LAO"",""LVA"",""LBR"",""LBY"",""LIE"",""LTU"",""LUX"",""MDG"",""MYS"",""MDV"",""MLI"",""MRT"",""MUS"",""MYT"",""MCO"",""MNG"",""MAR"",""MOZ"",""MMR"",""NAM"",""NLD"",""NER"",""NGA"",""MNP"",""NOR"",""OMN"",""PAK"",""PHL"",""POL"",""PRT"",""QAT"",""COG"",""KOR"",""MDA"",""ROU"",""RUS"",""RWA"",""REU"",""SAU"",""SEN"",""SYC"",""SLE"",""SGP"",""SVK"",""SVN"",""ZAF"",""ESP"",""LKA"",""SDN"",""SWE"",""CHE"",""TWN"",""THA"",""MKD"",""TLS"",""TGO"",""TUN"",""TUR"",""UGA"",""UKR"",""ARE"",""GBR"",""TZA"",""VNM"",""ESH"",""ZMB"",""ZWE""]"
Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,crispus,22697599,NT,"Dalmatian Pelican","Pélican Frisé","Pelícano Ceñudo","[""ALB"",""ARM"",""AZE"",""BGR"",""CHN"",""EGY"",""GEO"",""GRC"",""HKG"",""IND"",""IRQ"",""IRN"",""ISR"",""KAZ"",""KWT"",""LBN"",""MNG"",""PAK"",""ROU"",""RUS"",""TWN"",""MKD"",""TUR"",""TKM"",""UKR"",""UZB""]"
Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,iliacus,22708819,NT,Redwing,"Grive Mauvis","Zorzal Alirrojo","[""ALB"",""DZA"",""AND"",""ARM"",""AUT"",""AZE"",""BLR"",""BEL"",""BIH"",""BGR"",""HRV"",""CYP"",""CZE"",""DNK"",""EGY"",""EST"",""FRO"",""FIN"",""FRA"",""GEO"",""DEU"",""GIB"",""GRC"",""HUN"",""ISL"",""IRL"",""IRN"",""IMN"",""ISR"",""ITA"",""KAZ"",""LVA"",""LBN"",""LTU"",""LUX"",""MLT"",""MCO"",""MNG"",""MAR"",""NLD"",""NOR"",""PSE"",""POL"",""PRT"",""MDA"",""ROU"",""RUS"",""SVK"",""SVN"",""ESP"",""SWE"",""CHE"",""SYR"",""MKD"",""TUN"",""TUR"",""TKM"",""UKR"",""GBR""]"
Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,22693949,NT,Lapwing,"Vanneau Huppé","Avefría Europea","[""ALB"",""DZA"",""ARM"",""AUT"",""AZE"",""BLR"",""BEL"",""BTN"",""BIH"",""BGR"",""CHN"",""HRV"",""CYP"",""CZE"",""DNK"",""EGY"",""EST"",""FIN"",""FRA"",""GEO"",""DEU"",""GIB"",""GRC"",""HKG"",""HUN"",""IND"",""IRQ"",""IRL"",""IRN"",""IMN"",""ISR"",""ITA"",""JPN"",""JOR"",""KAZ"",""KWT"",""KGZ"",""LVA"",""LBN"",""LBY"",""LTU"",""LUX"",""MLT"",""MCO"",""MNG"",""MAR"",""NPL"",""NLD"",""NOR"",""PSE"",""PAK"",""POL"",""PRT"",""KOR"",""MDA"",""ROU"",""RUS"",""SVK"",""SVN"",""ESP"",""SWE"",""CHE"",""SYR"",""TJK"",""THA"",""MKD"",""TUN"",""TUR"",""TKM"",""UKR"",""GBR"",""UZB""]"
Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,erythropus,22679886,VU,"Lesser White Fronted Goose","Oie Naine","Ansar Chico","[""ALB"",""ARM"",""AUT"",""AZE"",""BIH"",""BGR"",""CHN"",""HRV"",""PRK"",""FIN"",""GRC"",""HKG"",""HUN"",""IRQ"",""IRN"",""JPN"",""NOR"",""KOR"",""MDA"",""ROU"",""RUS"",""SVN"",""SWE"",""MKD"",""TKM"",""UKR""]"
Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Clanga,clanga,22696027,VU,,,,"[""ALB"",""AZE"",""BHR"",""BGD"",""BLR"",""BGR"",""KHM"",""CMR"",""TCD"",""CHN"",""EGY"",""EST"",""ETH"",""FIN"",""FRA"",""GRC"",""IND"",""IRQ"",""IRN"",""ISR"",""ITA"",""KAZ"",""KWT"",""LAO"",""LVA"",""LBN"",""LTU"",""MYS"",""MNG"",""MMR"",""NPL"",""NGA"",""PSE"",""OMN"",""PAK"",""POL"",""PRT"",""QAT"",""ROU"",""RUS"",""SAU"",""ESP"",""SDN"",""SYR"",""TWN"",""THA"",""TUR"",""TKM"",""UKR"",""ARE"",""VNM""]"
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,22696606,VU,"Horned Grebe","Grèbe Esclavon","Zambullidor Cornudo","[""ALB"",""AZE"",""BLR"",""BEL"",""BGR"",""CAN"",""CHN"",""HRV"",""DNK"",""EST"",""FIN"",""FRA"",""GEO"",""DEU"",""GRC"",""ISL"",""IRL"",""IRN"",""ITA"",""JPN"",""KAZ"",""KGZ"",""LVA"",""LTU"",""MEX"",""MCO"",""MNG"",""NLD"",""NOR"",""POL"",""KOR"",""ROU"",""RUS"",""SVN"",""ESP"",""SWE"",""CHE"",""TKM"",""UKR"",""GBR"",""USA""]"
Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,yelkouan,22698230,VU,"Levantine Shearwater","Puffin De Méditerranée","Pardela Mediterránea","[""ALB"",""DZA"",""BGR"",""HRV"",""CYP"",""EGY"",""FRA"",""GEO"",""GIB"",""GRC"",""ITA"",""LBN"",""LBY"",""MLT"",""MCO"",""MAR"",""ROU"",""RUS"",""SVN"",""ESP"",""SYR"",""TUN"",""TUR"",""UKR"",""GBR""]"
Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,turtur,22690419,VU,"European Turtle Dove","Tourterelle Des Bois","Tórtola Común","[""ALB"",""DZA"",""AND"",""ARM"",""AUT"",""AZE"",""BHR"",""BLR"",""BEL"",""BEN"",""BIH"",""BGR"",""BFA"",""CMR"",""CAF"",""TCD"",""CHN"",""HRV"",""CYP"",""CZE"",""DNK"",""EGY"",""ERI"",""EST"",""ETH"",""FIN"",""FRA"",""GMB"",""GEO"",""DEU"",""GHA"",""GIB"",""GRC"",""GIN"",""GNB"",""HUN"",""IRQ"",""IRL"",""IRN"",""ISR"",""ITA"",""JOR"",""KAZ"",""KWT"",""KGZ"",""LVA"",""LBN"",""LBY"",""LTU"",""LUX"",""MLI"",""MLT"",""MRT"",""MCO"",""MNG"",""MAR"",""NLD"",""NER"",""NGA"",""PSE"",""OMN"",""PAK"",""POL"",""PRT"",""MDA"",""ROU"",""RUS"",""SAU"",""SEN"",""SVK"",""SVN"",""ESP"",""SDN"",""CHE"",""SYR"",""TJK"",""MKD"",""TUN"",""TUR"",""TKM"",""UKR"",""ARE"",""GBR"",""UZB""]"
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Monachus,monachus,13653,EN,"Mediterranean Monk Seal","Phoque Moine","Foca Monje","[""ALB"",""CYP"",""GRC"",""MRT"",""PRT"",""TUR"",""GBR"",""ESH""]"
